,season,episode,title,speaker,line,category
1083,7,11,Classy Christmas (Parts 1&2),Toby,"Uh, I just wanted to let you know that, uh, I'll be taking a leave of absence starting next week.",Logistics
1084,7,11,Classy Christmas (Parts 1&2),Toby,"Uh, no, the opposite. I was actually selected to be a juror on a very high-profile case.",Personal
1085,7,11,Classy Christmas (Parts 1&2),Toby,"Okay, that's hurtful talk. We've talked about that. You know, I don't interrupt your announcements.",Logistics
1086,7,11,Classy Christmas (Parts 1&2),Toby,"Well, I really can't talk about it, but it's a very high profile case.",Personal
1087,7,11,Classy Christmas (Parts 1&2),Toby,I can neither confirm nor deny this. Let's just say I'll be up to my neck in jury duty. ,Personal
1088,7,11,Classy Christmas (Parts 1&2),Toby,Corporate will be sending someone else to take my place for a while.,Logistics
1089,7,11,Classy Christmas (Parts 1&2),Toby,"Uh, Holly Flax, she comes from the Nashua branch.",Logistics
1090,7,11,Classy Christmas (Parts 1&2),Toby,"Yeah, uh, she'll be starting next week. If you have any questions about the transition, just let me know.",Logistics
1091,7,11,Classy Christmas (Parts 1&2),Angela,Just stop moving your calves so much while you're talking.,Interpersonal
1092,7,11,Classy Christmas (Parts 1&2),Angela,Maybe I'll bring my boyfriend. I'll invite him.,Personal
1093,7,11,Classy Christmas (Parts 1&2),Angela,"I mean, unless there's any chance there could be press at this party.",Interpersonal
1094,7,11,Classy Christmas (Parts 1&2),Angela,"Well, I only ask because he's a senator.",Interpersonal
1095,7,11,Classy Christmas (Parts 1&2),Toby,"Uh, we're on recess. I came for the party. Hey, everyone.",Logistics
1096,7,11,Classy Christmas (Parts 1&2),Toby,I can't talk about it or I'll get removed from the jury.,Personal
1097,7,11,Classy Christmas (Parts 1&2),Toby,"I know people are only this excited to talk to me because of the trial. But, they talk to me for a while, and maybe people realize I have something to say. And then one day, we're just talking.",Personal
1098,7,11,Classy Christmas (Parts 1&2),Toby,"There's this female uh, uh, stenographer at the courthouse...",Personal
1099,7,11,Classy Christmas (Parts 1&2),Angela,It's so cold. Even with my coat on.,Personal
1100,7,11,Classy Christmas (Parts 1&2),Toby,"No, I would never ever do anything like that. But it does seem like something you would do.",Interpersonal
1101,7,11,Classy Christmas (Parts 1&2),Angela,"No, it really seems like something Michael would do.",Interpersonal
1102,7,11,Classy Christmas (Parts 1&2),Toby,"No, they bring it in.",Logistics
1103,7,11,Classy Christmas (Parts 1&2),Angela,"Hey everybody, this is my boyfriend, Senator Robert Lipton.",Personal
1104,7,11,Classy Christmas (Parts 1&2),Oscar,"Senator, it's an honor. I'm Angela's friend Oscar.",Personal
1105,7,11,Classy Christmas (Parts 1&2),Oscar,"Robert seems great. He's very handsome, firm handshake, he's gay, good sense of humor.",Opinions
1106,7,11,Classy Christmas (Parts 1&2),Angela,"I don't know if you guys have had a chance to use the new parking meters that accept credit cards, but Robert was instrumental in that legislation.",Opinions
1107,7,11,Classy Christmas (Parts 1&2),Angela,"And you know those annoying geese at the park? Well, he's helping eradicate them as well. I mean, I think they've really become a pest.",Opinions
1108,7,13,Ultimatum,Oscar,"Oh, you mean the state senator. I'm sorry, I was confused, because you accidentally wrote 'the senator'.",Interpersonal
1109,7,14,The Seminar,Oscar,"It means you're playing someone who's going to destroy you. Why did you play ""moo""?",Interpersonal
1110,7,14,The Seminar,Oscar,"Okay, but look, you could have hit ""mood"". Would have played a...",Opinions
1111,7,14,The Seminar,Oscar,"A little treat for our old friend Gabe. Put that ""q"" right there.",Opinions
1112,7,14,The Seminar,Oscar," Ah. No!  . Although I must say, I will have ""apoplexy"" if you lose. Do you understand? ""Apoplexy"" is what I will have.",Humour
1113,7,15,The Search,Oscar,"You know what Ryan, I talked to the other gay guys, and we're ok with it. We agree it's fine if you got married.",Personal
1114,7,15,The Search,Oscar,"""I'm suppose to be wearing red gloves but my color cartridge portal, got jammed again.""",Humour
1115,7,15,The Search,Angela,Please. It was easy once I decided I wanted the dog to piss on Gabe.,Humour
1116,7,16,PDA,Angela,"I don't know if anyone else feels this way and don't get me wrong, I love Michael and Holly, and maybe I'm being overly sensitive, but... the PDA.",Personal
1117,7,17,Threat Level Midnight,Jan,"He finished his movie?  No kidding. Wow, that's great. Yeah that's good for him.",Interpersonal
1118,7,17,Threat Level Midnight,Jan, The hostages are under the stadium. ,Humour
1119,7,18,Todd Packer,Oscar,"Michael how's this supposed to work? Packer's gonna keep saying terrible things, and then he's just gonna make half-assed apologies. And we're back to square one.",Interpersonal
1120,7,19,Garage Sale,Oscar,No. Everybody assumes I am. I always get them as gifts.,Personal
1121,7,19,Garage Sale,Oscar,"Wanna know how to do it? Here's how you do it. Take her out to dinner. Go down on one knee. If you are in costume, you did something wrong. If at any point you find yourself tying a ring to a dogs collar, stop, and look at yourself.",Personal
1122,7,20,Training Day,Oscar,Michael is leaving. And apparently they've already hired a new manager. And we're meeting him today. It's a lot to process. Paperwork wise.,Logistics
1123,7,20,Training Day,Angela,"Deangelo, I forget, did you mention you like politics?",Interpersonal
1124,7,20,Training Day,Angela,"Cause I was thinking that you should meet my boyfriend, he's a state senator. I really think the two of you would hit it off. He's a great person to know.",Personal
1125,7,20,Training Day,Oscar,"Well, Deangelo, I'd say communication could be improved. People stopped reading memos, so everyone marks them urgent.",Logistics
1126,7,21,Michael's Last Dundies,Oscar,"The analytical part of me wants to examine it, but I know it has no content.",Logistics
1127,7,21,Michael's Last Dundies,Toby,"I really disagree with this. I think it's kind of hateful. Though I am a little happy right now to have a platform to talk about the outcome of a case I was recently a juror on. The Scranton Strangler. That man's being put to death. I was part of the verdict, and I'm not so sure he's guilty any more. : Ohhhh yeah! Chica chicaaa]",Opinions
1128,7,22,"Goodbye, Michael",Angela,You wanna see some pictures? I just got these.,Interpersonal
1129,7,22,"Goodbye, Michael",Angela,"Uhm, these are, okay this is us at the theater. And antiquing! Oh, rollerblading.",Personal
1130,7,22,"Goodbye, Michael",Toby,"Well you know Michael, I have a brother in Boulder. Rory Flenderson. You should look him up.",Personal
1131,7,22,"Goodbye, Michael",Angela,See? This is what happens. You can't let a stray dog into the house.,Interpersonal
1132,7,22,"Goodbye, Michael",Angela,"No! I'm not cleaning up a bunch of uneaten cupcake bottoms! You know, we don't really care about your opinion. You're just a tie-breaker.",Interpersonal
1133,7,22,"Goodbye, Michael",Toby," Here's the thing Rory, I knew you guys would hit it off in an odd way.",Personal
1134,7,22,"Goodbye, Michael",Toby,Do- Well you should give him a little time to settle in. But-,Opinions
1135,7,23,The Inner Circle,Oscar,"These sound like good ideas, why wouldn't we like them?",Opinions
1136,7,23,The Inner Circle,Angela,"Of course you do, Jim. You're a man. Deangelo is a huge sexist.",Opinions
1137,7,23,The Inner Circle,Angela,"Okay. Then how about I'm the head of the Accounting Department, but he only ever talks to Kevin? What about Pam and Kelly? Also department heads. But has he ever met with you or even asked you to do anything?",Logistics
1138,7,24,"Dwight K. Schrute, (Acting) Manager",Oscar,My God. There is a hardwood floor underneath this carpeting. Why would they do that?,Opinions
1139,7,24,"Dwight K. Schrute, (Acting) Manager",Oscar,I'll look on WebMD. What are your symptoms?,Interpersonal
1140,7,24,"Dwight K. Schrute, (Acting) Manager",Angela,"Oh, everybody. Oscar found a reason to look on WebMD.",Interpersonal
1141,7,24,"Dwight K. Schrute, (Acting) Manager",Toby," Oh, I should get the accident report binder. I've never used the gun violence forms before.",Logistics
1142,7,24,"Dwight K. Schrute, (Acting) Manager",Toby,I am supposed to collect eyewitness accounts. Who saw Dwight do this? ,HR
1143,7,24,"Dwight K. Schrute, (Acting) Manager",Toby,Would you consider this a terrorist incident?,HR
1144,7,24,"Dwight K. Schrute, (Acting) Manager",Toby,"Oh, there's a whole 'nother terrorism booklet for that.",HR
1145,7,24,"Dwight K. Schrute, (Acting) Manager",Toby,"Uh, well, we probably don't want to go just on seniority.",Logistics
1146,7,25,Search Committee (Parts 1&2),Angela," Okay.  How odd, a very unusual phone call from the Senator's office. The Senator wants me to have lunch with him at The Botanical Gardens.",Logistics
1147,7,25,Search Committee (Parts 1&2),Toby,How will your experience selling refinery equipment translate to our smaller scale here?,Logistics
1148,7,25,Search Committee (Parts 1&2),Toby,"So, how would you go about settling interpersonal conflicts within the office?",Logistics
1149,7,25,Search Committee (Parts 1&2),Toby,"Well, it's one of my strengths, but it's the manager's job.",Logistics
1150,7,25,Search Committee (Parts 1&2),Toby,"Well, why would you need relocation, if you already live in Scranton?",Logistics
1151,7,25,Search Committee (Parts 1&2),Toby,"I'm sorry, if we did something to upset you, I'm sure it was inadvertent.",Logistics
1152,7,25,Search Committee (Parts 1&2),Angela,"It's a little flashy. I mean, what am I? Naomi Judd?",Opinions
1153,7,25,Search Committee (Parts 1&2),Angela,"Okay. He took me to the replica of Monet's Japanese bridge, and then he put this flower behind my ear, which normally, I would hate, 'cause it's so civil rightsy. Then he got down on one knee, and he said, will you be a Senator's wife?",Personal
1154,7,25,Search Committee (Parts 1&2),Angela,"Yes, Pam. Not everyone is as informal as you and Jim.  Oh, hey Pam, dude, whatever, wanna marry me? ",Interpersonal
1155,7,25,Search Committee (Parts 1&2),Angela,"Then I saw flashes. Reporters were there. They always find us. And everyone was crying, even his aide. ",Personal
1156,7,25,Search Committee (Parts 1&2),Oscar,"Angela's engaged to a gay man. As a gay man, I'm horrified. As a friend of Angela's, horrified. As a lover of elegant weddings,  I'm a little excited.  But overall, horrified.",Personal
1157,7,25,Search Committee (Parts 1&2),Oscar,My friend at the Scranton Blade is totally plugged into these matters.,Logistics
1158,7,25,Search Committee (Parts 1&2),Oscar,"You're thinking of another group. Much wealthier, much older.  You sound ignorant.",Interpersonal
1159,7,25,Search Committee (Parts 1&2),Oscar,No. Why would we be talking about the Senator?,Interpersonal
1160,7,25,Search Committee (Parts 1&2),Oscar,"Well, there must be someone who stands out.",Opinions
1161,7,25,Search Committee (Parts 1&2),Oscar,"You have met a lesbian in real life, right?",Personal
1162,7,25,Search Committee (Parts 1&2),Oscar,You're right. You're right. She seems happy. We don't tell her.,Interpersonal
1163,7,25,Search Committee (Parts 1&2),Angela," Stanley, I won't be able to invite everyone to the wedding, because we want to keep it to 350.",Personal
1164,7,25,Search Committee (Parts 1&2),Angela,"I mean, we just have to see how many Senators and members of Congress want to attend, before we can open it up to regular people. Pam, you know how you and Jim did your ironic wedding?  Do you still have the plans for the dream wedding that you couldn't afford?",Personal
1165,7,25,Search Committee (Parts 1&2),Angela,Niagara Falls? Pregnant? That was your dream? Pork medallions?,Opinions
1166,7,25,Search Committee (Parts 1&2),Toby,"Well, we could try him out for a little while...  and if it doesn't work out, you know, maybe one of us could, you know, step in...",Logistics
1167,7,25,Search Committee (Parts 1&2),Oscar,I think it should be Darryl.,Logistics
1168,7,25,Search Committee (Parts 1&2),Oscar,Kelly's on your side.,Logistics
1169,7,25,Search Committee (Parts 1&2),Angela,"Well, let me be clear. I only speak for myself, and not myself and the Senator. I think we have some wonderful candidates, and there's a great, lively debate here, but let's think about-",Logistics
1170,7,25,Search Committee (Parts 1&2),Toby,"No, no,... no. Sorry. We cut Kevin off for the same thing. You have to have something to say, if you talk. ",Interpersonal
1171,8,1,The List,Oscar,"Planking is a very stupid and dangerous trend. Basically, you lie like a plank in weird places. That's it. Sometimes you get run over. Welcome to the Internet.",Humour
