season,episode,title,scene,speaker,line,
3,24,The Job (Parts 1&2),2281,Jan,"After you ended... everything with us, I went on a vacation.",
3,24,The Job (Parts 1&2),2281,Michael,Hmm.,
3,24,The Job (Parts 1&2),2281,Jan,To kinda clear my mind.,
3,24,The Job (Parts 1&2),2281,Michael,Sound good. Sounds fun.,
3,24,The Job (Parts 1&2),2281,Jan,"It was. Yeah, it was good.  I think I'll just get right to the point, you know? Um, I, I feel good about myself for the first time in a really long time.",
3,24,The Job (Parts 1&2),2281,Michael,Hmm..,
3,24,The Job (Parts 1&2),2281,Jan,I've made some big changes in my life and... I miss you. I want us to get back together.,
3,24,The Job (Parts 1&2),2281,Michael,Would you excuse me for a second?,
3,24,The Job (Parts 1&2),2281,Jan,Ohh... ,
3,24,The Job (Parts 1&2),2282,Michael,Defcon twenty. She wants to get back together.,
3,24,The Job (Parts 1&2),2282,Phyllis,What are you gonna do?,
3,24,The Job (Parts 1&2),2282,Michael,"I don't know, that's why you're here, help me. Please...",
3,24,The Job (Parts 1&2),2282,Karen,Do you want to get back together with her?,
3,24,The Job (Parts 1&2),2282,Michael,"No, no. What do I do?",
3,24,The Job (Parts 1&2),2282,Pam,Just don't get back together with her.,
3,24,The Job (Parts 1&2),2282,Michael,What if she makes me?,
3,24,The Job (Parts 1&2),2282,Angela,How can she make you get back together with her?,
3,24,The Job (Parts 1&2),2282,Michael,She made me do a lot of things I didn't wanna do.,
3,24,The Job (Parts 1&2),2282,Pam,This was a terrible relationship. You were not happy when you were with her.,
3,24,The Job (Parts 1&2),2282,Michael,I wasn't.,
3,24,The Job (Parts 1&2),2282,Pam,You're so much happier now. Just go in there and be strong.,
3,24,The Job (Parts 1&2),2282,Michael,You're right. You're absolutely right. I'm gonna go in there and tell her that we can't be together.,
3,24,The Job (Parts 1&2),2282,Pam,Right.,
3,24,The Job (Parts 1&2),2282,Michael,Wow.,
3,24,The Job (Parts 1&2),2282,Karen,Do it.,
3,24,The Job (Parts 1&2),2282,Michael,I'm in a very good place right now. Thank you.,
3,24,The Job (Parts 1&2),2283,Michael," Okay.  Jan, we need to talk. ",
3,24,The Job (Parts 1&2),2284,Michael,"Jan is in a different place right now, and it is a sign of maturity to give people second chances. So I am going to hear her out.",
3,24,The Job (Parts 1&2),2285,Jim,"Yeah, bigger actually.",
3,24,The Job (Parts 1&2),2285,Pam, That's crazy!,
3,24,The Job (Parts 1&2),2285,Jim,Mm-hm.,
3,24,The Job (Parts 1&2),2285,Pam, Wow!,
3,24,The Job (Parts 1&2),2285,Karen, Oh my God. Can you believe that?,
3,24,The Job (Parts 1&2),2285,Jim,Unbelievable.,
3,24,The Job (Parts 1&2),2285,Karen,Wow!,
3,24,The Job (Parts 1&2),2285,Jim,She could put the cup right there.,
3,24,The Job (Parts 1&2),2285,Karen,I know!,
3,24,The Job (Parts 1&2),2286,Meredith,"I would never do that. Waste of money. In my experience, guys are way more attracted to the back of you than the front.",
3,24,The Job (Parts 1&2),2287,Kevin,"I love fake boobs. Often times, you find them on strippers.",
3,24,The Job (Parts 1&2),2288,Creed,"I find it offensive. Au natural, baby. That's how I like 'em. Swing low, sweet chariots.",
3,24,The Job (Parts 1&2),2289,Jan,So...  there are a lot of things that I would like to do differently.,
3,24,The Job (Parts 1&2),2289,Michael,Yeah.,
3,24,The Job (Parts 1&2),2289,Jan,"I feel like, when we first got together, that I had a problem with my priorities.",
3,24,The Job (Parts 1&2),2289,Michael,First got priorities.,
3,24,The Job (Parts 1&2),2289,Jan,And if we could talk about a way to approach a possible reconciliation...,
3,24,The Job (Parts 1&2),2289,Michael,Let's get back together. ,
3,24,The Job (Parts 1&2),2290,Dwight,"Okay, everyone, listen up!  Time to begin the interview process!  Andrew Bernard.",
3,24,The Job (Parts 1&2),2290,Andy,Saving the best for first!,
3,24,The Job (Parts 1&2),2290,Karen,"All right, you guys. See you later, wish us luck!",
3,24,The Job (Parts 1&2),2290,Dwight,"No! Hey, hey, hey, hey! Do not wish them luck. Do not wish them luck. All luck must be wished unto Michael.",
3,24,The Job (Parts 1&2),2290,Oscar,"Good luck, you guys! ",
3,24,The Job (Parts 1&2),2290,Dwight,What did I say!?,
3,24,The Job (Parts 1&2),2290,Pam, Good luck.,
3,24,The Job (Parts 1&2),2290,Jim,Thanks.,
3,24,The Job (Parts 1&2),2291,Pam,"I'm happy for him. I hope he gets the job. I really just want him to be happy. And I know that sounds cliche. And I know saying it sounds cliche, sounds cliche... Maybe I'm being cliche. I don't care. Cause I am what I am.  That's Popeye.",
3,24,The Job (Parts 1&2),2292,Dwight,I am going to begin this process with a simple test of intelligence and mental dexterity. What is the best color?,
3,24,The Job (Parts 1&2),2292,Andy,"White, because it contains all other colors.",
3,24,The Job (Parts 1&2),2292,Dwight,Wrong. Black. It is the most dominant. How do you make a table?,
3,24,The Job (Parts 1&2),2292,Andy,"You make a chair, but you don't sit on it.",
3,24,The Job (Parts 1&2),2292,Dwight,What is the capital of Maine?,
3,24,The Job (Parts 1&2),2292,Andy,"The capital of Maine is Montpelier, Vermont, which is near Ithaca, New York, where I went to Cornell.",
3,24,The Job (Parts 1&2),2292,Dwight,"Okay, also, moratorium on Cornell talk. Don't wanna hear about it. Forget your personal history, and learn the history of this company.",
3,24,The Job (Parts 1&2),2292,Andy,Should not be a problem. I minored in history in the Ivy League school which I attended.,
3,24,The Job (Parts 1&2),2292,Dwight,"You're not off to a very good start, Bernard.",
3,24,The Job (Parts 1&2),2292,Andy,"I agree. But in another way, I am off to a very good start, wouldn't you say?",
3,24,The Job (Parts 1&2),2293,Andy,"I am a great interviewee. Why? Because I have something no one else has: my brain. Which I use to my advantage, when advantageous.",
3,24,The Job (Parts 1&2),2294,Dwight," Time! No, you failed.",
3,24,The Job (Parts 1&2),2294,Andy,Damn it!,
3,24,The Job (Parts 1&2),2294,Dwight,This interview is over. I'll let you know.,
3,24,The Job (Parts 1&2),2295,Karen," Hey, thank you so much for driving me down for my interview.",
3,24,The Job (Parts 1&2),2295,Jim,"Totally, no problem. What are you interviewing for, by the way, my assistant? Or...",
3,24,The Job (Parts 1&2),2295,Karen,"Oh, you know I'm gonna have a congratulations Karen party um, tomorrow night at my friend's house.",
3,24,The Job (Parts 1&2),2295,Jim,"Oh wow, that sounds like fun. Is your friend named Karen too? What did she accomplish?",
3,24,The Job (Parts 1&2),2295,Karen,"No, I'm sorry I should have been clearer. It's for me.",
3,24,The Job (Parts 1&2),2295,Jim,Oh...,
3,24,The Job (Parts 1&2),2295,Karen,'Cause I'm going to get the job.,
3,24,The Job (Parts 1&2),2296,Michael, Remarkable.,
3,24,The Job (Parts 1&2),2296,Jan,Thanks.,
3,24,The Job (Parts 1&2),2296,Michael,"Wait, wait. Check one more time.",
3,24,The Job (Parts 1&2),2296,Jan,"Oh, okay.",
3,24,The Job (Parts 1&2),2296,Michael,Very good ,
3,24,The Job (Parts 1&2),2296,Jan,"Well, I um, I have to get back, but I will see you in New York tomorrow, right?",
3,24,The Job (Parts 1&2),2296,Michael,"Yes, indeed.",
3,24,The Job (Parts 1&2),2296,Jan,Good luck with your interview.  Bye.,
3,24,The Job (Parts 1&2),2297,Michael,"So, I guess we're getting back together.",
3,24,The Job (Parts 1&2),2297,Pam,What happened?,
3,24,The Job (Parts 1&2),2297,Michael,"Your advice was good, but Jan's was bigger.",
3,24,The Job (Parts 1&2),2298,Michael,"Here's the sitch. Two weeks ago, I was in the worst relationship of my life. She treated me poorly. We didn't connect, I was miserable. Now, I'm in the best relationship of my life with the same woman. Love is a mystery.",
3,24,The Job (Parts 1&2),2299,Karen,So we have all night. Where do you want to go first?,
3,24,The Job (Parts 1&2),2299,Jim,"Oh, I dunno, how about the U.N.?",
3,24,The Job (Parts 1&2),2299,Karen,How often do you come here?,
3,24,The Job (Parts 1&2),2299,Jim,"Um, everytime my sixth grade class has a field trip.",
3,24,The Job (Parts 1&2),2299,Karen,"I think you'll really enjoy this, adult Jim.",
3,24,The Job (Parts 1&2),2300,Michael,"Hey, everybody. The next time you see me, I'll be working for corporate. Starting tomorrow, Dwight Schrute will be running the branch. So without further ado,  I would like to start saying my goodbyes  Okay. Goodnight, and good luck.",
3,24,The Job (Parts 1&2),2301,Dwight, Who's ready to work?,
3,24,The Job (Parts 1&2),2302,Jim," Yeah, we went to the Spotted Pig for dinner. It's in the Village. Uh, Karen knew it. And then we second acted Spamalot. That's when you sneak in at intermission with all the smokers. And then we went to a bar that used to be a church. Oh and at this one bar, I swear I saw Lorne Michaels.",
3,24,The Job (Parts 1&2),2302,Karen,That wasn't him. ,
3,24,The Job (Parts 1&2),2303,Karen,So what's going to happen to us when I get this job?,
3,24,The Job (Parts 1&2),2303,Jim,Oh do you mean when I get the job?,
3,24,The Job (Parts 1&2),2303,Jim,You mean Kevin?,
3,24,The Job (Parts 1&2),2303,Karen,"Exactly. But you get it, right? Can't stay there.",
3,24,The Job (Parts 1&2),2303,Jim,"Yeah, I do. C'mon. ",
3,24,The Job (Parts 1&2),2304,Michael, How are you guys doing? Need anything?,
3,24,The Job (Parts 1&2),2304,Karen,"Uh, no, we're good. Thanks.",
3,24,The Job (Parts 1&2),2304,Michael,"I have been here a bunch of times, so I know where everything is, know everybody's names. If you need to know somebody's name, just ask me.",
3,24,The Job (Parts 1&2),2304,Jim, Who's that?,
3,24,The Job (Parts 1&2),2304,Jim,Beardy?,
3,24,The Job (Parts 1&2),2304,Michael,Mm-hmm.,
3,24,The Job (Parts 1&2),2304,Jim,I'm gonna introduce myself.,
3,24,The Job (Parts 1&2),2304,Michael,"No, no, no, just... that's not his real name. That's just what I call him, so...",
3,24,The Job (Parts 1&2),2305,Michael,"I am by far the most qualified person they're interviewing. Jim and Karen are here, which is cute. They're like, kid actors tagging along with daddy, on the big audition, hoping to be discovered. Except daddy... is the best actor around. Daddy is Meryl Streep.",
3,24,The Job (Parts 1&2),2306,Dwight,Michael is gone.,
3,24,The Job (Parts 1&2),2306,Andy,Hail to the chief!,
3,24,The Job (Parts 1&2),2306,Dwight,My first order of business: make Andrew Bernard my number two.,
3,24,The Job (Parts 1&2),2306,Andy,My first order of business: accept.,
3,24,The Job (Parts 1&2),2306,Dwight,As if you had a choice.  Duh.  Opportunity of a lifetime. ,
3,24,The Job (Parts 1&2),2307,Andy,"Three months ago, I was nowhere. I was just a Cornell grad, in anger management. Look where I am now. Not bad. ",
3,24,The Job (Parts 1&2),2308,Michael,"Hey! Hunter! Wha's up my brutha? This is Hunter, secretary extraordinaire.",
3,24,The Job (Parts 1&2),2308,Hunter,"Uh, administrative assistant.",
3,24,The Job (Parts 1&2),2308,Michael,Jan in yet?,
3,24,The Job (Parts 1&2),2308,Hunter,I think she's comin' in... later.,
3,24,The Job (Parts 1&2),2308,Michael,"Could you give her a message for me, when she gets in?",
3,24,The Job (Parts 1&2),2308,Hunter,Sure.,
3,24,The Job (Parts 1&2),2308,Michael,"Just say, ""I want to squeeze them."" It's code. She'll know what it means.",
3,24,The Job (Parts 1&2),2308,Hunter,Okay.,
3,24,The Job (Parts 1&2),2308,Michael,"Oh, and Hunter? Could you tell her,  ""Brbrbrbrbr!"" also?",
3,24,The Job (Parts 1&2),2309,Dwight,You showed great leadership potential at the coal walk. Even if you did follow it with that embarrassing personal confession.,
3,24,The Job (Parts 1&2),2309,Pam,Thank you.,
3,24,The Job (Parts 1&2),2309,Dwight,"I had to make Andy my number two. It's political, complicated, you wouldn't understand. I want you... to be Assistant Regional Manager.",
3,24,The Job (Parts 1&2),2309,Pam,Really?,
3,24,The Job (Parts 1&2),2309,Dwight,"Well, in a sense. Although, publicly I am going to retain the Assistant Regional Manager position.",
3,24,The Job (Parts 1&2),2309,Pam,You will be your own assistant.,
3,24,The Job (Parts 1&2),2309,Dwight,"Correct, I need someone I can trust. But I would also like the title... to be secretly applied to you. Just stripped of its pomp and frills.",
3,24,The Job (Parts 1&2),2309,Pam,Mm-hmm.,
3,24,The Job (Parts 1&2),2309,Dwight,Do you accept?,
3,24,The Job (Parts 1&2),2309,Pam,"Absolutely, I do.",
3,24,The Job (Parts 1&2),2310,Pam,"I learned from Jim, if Dwight ever asks you to accept something secret... you reply, ""Absolutely, I do.""",
3,24,The Job (Parts 1&2),2311,Michael," Hello, hello!",
3,24,The Job (Parts 1&2),2311,David,"Michael, good to see you!",
3,24,The Job (Parts 1&2),2311,Michael,Good to see you. Here are the post-merger performance stats that you asked for.,
3,24,The Job (Parts 1&2),2311,David,"Oh, great. I've been meaning to thank you by the way. You didn't lose a single customer during the merger, and you still managed to trim the budget? That is nice work.  So, let me ask you a question right off the bat. What do you think are your greatest strengths as a manager?",
3,24,The Job (Parts 1&2),2311,Michael,Why don't I tell you what my greatest weaknesses are? I work too hard. I care too much. And sometimes I can be too invested in my job.,
3,24,The Job (Parts 1&2),2311,David,Okay. And your strengths?,
3,24,The Job (Parts 1&2),2311,Michael,"Well, my weaknesses are actually... strengths.",
3,24,The Job (Parts 1&2),2311,David,Oh. Yes. Very good.,
3,24,The Job (Parts 1&2),2311,Michael,Thank you.,
3,24,The Job (Parts 1&2),2311,David,Very good.,
3,24,The Job (Parts 1&2),2312,Phyllis,Dwight is our new boss.,
3,24,The Job (Parts 1&2),2312,Oscar,"Oh, Michael's not going anywhere.",
3,24,The Job (Parts 1&2),2312,Pam,Then who do you think will get the job?,
3,24,The Job (Parts 1&2),2312,Kevin,Karen. She looks corporate. Those little pants suits.,
3,24,The Job (Parts 1&2),2312,Phyllis,I think it's gonna be Michael.,
3,24,The Job (Parts 1&2),2312,Oscar,Do you really think he's qualified for that job?,
3,24,The Job (Parts 1&2),2312,Phyllis,"No, but he wasn't qualified for the job he has now, and he got that one.",
3,24,The Job (Parts 1&2),2312,Oscar, Mm. Yeah.,
3,24,The Job (Parts 1&2),2313,Dwight,"Listen up! Come to the center of the room, please. This...  is a Schrute Buck. When you have done something good, you will receive one Schrute Buck. One thousand Schrute Bucks... equals an extra five minutes for lunch.",
3,24,The Job (Parts 1&2),2313,Pam, What is the cash value of a Schrute Buck?,
3,24,The Job (Parts 1&2),2313,Dwight,"Excellent question, Pam. 1/100th of a cent.",
3,24,The Job (Parts 1&2),2313,Dwight,Just... zip your lid! Another announcement. Michael wasted an enormous amount of the group's time and patience with non-work related ethnic celebrations and parades of soft-minded dogoodedness. No longer. No more meetings!,
3,24,The Job (Parts 1&2),2313,Stanley,Amen.,
3,24,The Job (Parts 1&2),2313,Dwight,"Instead, today I will begin my first lecture in a long series of lectures designed to increase your knowledge on the world of paper.",
3,24,The Job (Parts 1&2),2313,Kevin, Do we have to?,
3,24,The Job (Parts 1&2),2313,Dwight,"Yes! Michael is gone. There's a new sheriff here in these offices, and his name is ""me."" Conference room! Ten seconds! All of you!",
3,24,The Job (Parts 1&2),2314,Pam,I literally cannot wait to see what Dwight has planned. And I wish Jim were here.,
3,24,The Job (Parts 1&2),2315,David,What do you think we could be doing better?,
3,24,The Job (Parts 1&2),2315,Michael,"I've never been a big fan of the name Dunder Mifflin. I was thinking we could name the company something like, ""Paper Great. Where great paper is our passion. We're GRRRRRRRRRREAT!"" I don't know, could be good. Or, uh, ""Super Duper Paper. It's super duper."" I don't know, something like that.",
